0.000000	0.019997
0.010000	0.039979
0.020000	0.059928
0.030000	0.079829
0.040000	0.099667
0.050000	0.119425
0.060000	0.139087
0.070000	0.158638
0.080000	0.178061
0.090000	0.197342
0.100000	0.216465
0.110000	0.235414
0.120000	0.254173
0.130000	0.272729
0.140000	0.291066
0.150000	0.309168
0.160000	0.327021
0.170000	0.344611
0.180000	0.361923
0.190000	0.378942
0.200000	0.395656
0.210000	0.412049
0.220000	0.428108
0.230000	0.443820
0.240000	0.459172
0.250000	0.474150
0.260000	0.488742
0.270000	0.502936
0.280000	0.516719
0.290000	0.530078
0.300000	0.543004
0.310000	0.555483
0.320000	0.567506
0.330000	0.579061
0.340000	0.590138
0.350000	0.600726
0.360000	0.610816
0.370000	0.620398
0.380000	0.629463
0.390000	0.638003
0.400000	0.646008
0.410000	0.653470
0.420000	0.660382
0.430000	0.666736
0.440000	0.672526
0.450000	0.677744
0.460000	0.682384
0.470000	0.686440
0.480000	0.689906
0.490000	0.692778
0.500000	0.695051
0.510000	0.696720
0.520000	0.697781
0.530000	0.698231
0.540000	0.698066
0.550000	0.697284
0.560000	0.695883
0.570000	0.693860
0.580000	0.691213
0.590000	0.687943
0.600000	0.684047
0.610000	0.679526
0.620000	0.674381
0.630000	0.668610
0.640000	0.662216
0.650000	0.655200
0.660000	0.647563
0.670000	0.639309
0.680000	0.630438
0.690000	0.620956
0.700000	0.610864
0.710000	0.600167
0.720000	0.588869
0.730000	0.576976
0.740000	0.564491
0.750000	0.551421
0.760000	0.537771
0.770000	0.523548
0.780000	0.508758
0.790000	0.493409
0.800000	0.477508
0.810000	0.461062
0.820000	0.444081
0.830000	0.426573
0.840000	0.408546
0.850000	0.390011
0.860000	0.370976
0.870000	0.351452
0.880000	0.331449
0.890000	0.310978
0.900000	0.290050
0.910000	0.268677
0.920000	0.246870
0.930000	0.224641
0.940000	0.202003
0.950000	0.178968
0.960000	0.155550
0.970000	0.131760
0.980000	0.107614
0.990000	0.083124
1.000000	0.058305
1.010000	0.033172
1.020000	0.007737
1.030000	-0.017982
1.040000	-0.043973
1.050000	-0.070219
1.060000	-0.096705
1.070000	-0.123415
1.080000	-0.150333
1.090000	-0.177445
1.100000	-0.204732
1.110000	-0.232180
1.120000	-0.259771
1.130000	-0.287488
1.140000	-0.315316
1.150000	-0.343238
1.160000	-0.371235
1.170000	-0.399291
1.180000	-0.427390
1.190000	-0.455513
1.200000	-0.483643
1.210000	-0.511763
1.220000	-0.539856
1.230000	-0.567903
1.240000	-0.595888
1.250000	-0.623793
1.260000	-0.651600
1.270000	-0.679291
1.280000	-0.706850
1.290000	-0.734259
1.300000	-0.761500
1.310000	-0.788555
1.320000	-0.815408
1.330000	-0.842042
1.340000	-0.868438
1.350000	-0.894579
1.360000	-0.920450
1.370000	-0.946032
1.380000	-0.971310
1.390000	-0.996265
1.400000	-1.020882
1.410000	-1.045145
1.420000	-1.069037
1.430000	-1.092542
1.440000	-1.115644
1.450000	-1.138328
1.460000	-1.160577
1.470000	-1.182378
1.480000	-1.203714
1.490000	-1.224571
1.500000	-1.244935
1.510000	-1.264790
1.520000	-1.284123
1.530000	-1.302921
1.540000	-1.321169
1.550000	-1.338854
1.560000	-1.355964
1.570000	-1.372486
1.580000	-1.388406
1.590000	-1.403714
1.600000	-1.418398
1.610000	-1.432446
1.620000	-1.445847
1.630000	-1.458591
1.640000	-1.470666
1.650000	-1.482064
1.660000	-1.492774
1.670000	-1.502788
1.680000	-1.512096
1.690000	-1.520689
