0.000020000000000	0.000000000000023	5.000000000015821
0.000100000000000	0.000000000000014	5.000000000001686
0.000160000000000	0.000000000000011	5.000000000002748
0.000200000000000	0.000000000000008	5.000000000001703
0.000250000000000	0.000000000000010	5.000000000000420
0.000320000000000	0.000000000000011	5.000000000000496
0.000500000000000	0.000000000000006	5.000000000000060
0.000625000000000	0.000000000000027	5.000000000000257
0.001000000000000	0.000000000000271	5.000000000000226
0.001250000000000	0.000000000000684	5.000000000000087
0.002000000000000	0.000000000004607	5.000000000000115
0.002500000000000	0.000000000011337	5.000000000000080
0.020000000000001	0.000000046510723	5.000000000000187
0.025000000000002	0.000000113770570	5.000000000000443
0.031250000000004	0.000000278426894	5.000000000000696
0.040000000000001	0.000000749889774	5.000000000000113
0.078125000000008	0.000011067473604	5.000000000000494
0.100000000000030	0.000029941734337	5.000000000001488
0.125000000000055	0.000073733575724	5.000000000002188
0.156250000000086	0.000181883152363	5.000000000002748
0.200000000000130	0.000494900573215	5.000000000003244
0.250000000000180	0.001225385310036	5.000000000003590
